-0.012329	0.142062	0.062831	0.987785	-0.070019	-1.236119	2.860480	0.069919	-0.240496	0.027786	0.368486	-0.030729	0.029078	0.017444	-1.027532	-0.063515	1.756509	0.082343	0.060703	-1.746748	6.834085	-0.424973	-3.741563	-0.096252	0.060392	-1.596326	-3.078457	-2.316723	-6.181493	-0.338029	-0.237132
-0.014128	0.136173	0.075151	0.987730	-0.095113	-1.152507	2.474018	0.051775	-0.171368	0.020653	0.330831	-0.031849	0.029633	0.001400	-1.048323	-0.087471	1.682044	0.078818	0.058288	-1.814405	6.912843	-0.713292	-3.765535	-0.112074	0.055449	-1.604399	-2.079128	-2.395620	-7.446514	-0.352486	-0.241579
-0.015619	0.131112	0.085385	0.987560	-0.103342	-0.985441	2.051695	0.033654	-0.103744	0.010058	0.295646	-0.033129	0.030167	-0.013886	-1.059249	-0.111650	1.596045	0.075236	0.055904	-1.812121	6.762408	-1.059509	-3.518551	-0.127970	0.053436	-1.528563	-1.092577	-2.417894	-8.599836	-0.358193	-0.238357
-0.016874	0.126833	0.093998	0.987316	-0.103087	-0.828847	1.725138	0.016237	-0.039639	-0.004127	0.265530	-0.034565	0.030720	-0.027642	-1.060598	-0.135432	1.499836	0.071683	0.053621	-1.741646	6.410452	-1.418525	-3.011512	-0.143587	0.055243	-1.375674	-0.134892	-2.378151	-9.620910	-0.355293	-0.228340
-0.018013	0.123281	0.101777	0.986975	-0.100068	-0.682037	1.558260	0.000198	0.019253	-0.021417	0.242884	-0.036150	0.031332	-0.039204	-1.052827	-0.158149	1.394965	0.068240	0.051493	-1.603867	5.889226	-1.728991	-2.264627	-0.158464	0.061243	-1.156208	0.777086	-2.271708	-10.487107	-0.344357	-0.212770
-0.019204	0.120477	0.109806	0.986438	-0.098249	-0.527367	1.611330	-0.013801	0.071560	-0.040705	0.229839	-0.037869	0.032043	-0.048049	-1.036585	-0.179117	1.283228	0.064976	0.049562	-1.399941	5.230738	-1.928804	-1.304513	-0.171988	0.071083	-0.884460	1.624151	-2.096848	-11.173726	-0.326314	-0.193096
-0.020453	0.118261	0.118139	0.985718	-0.096706	-0.404494	1.675122	-0.025143	0.116217	-0.060446	0.228201	-0.039703	0.032879	-0.053830	-1.012738	-0.197690	1.166681	0.061953	0.047854	-1.134184	4.465727	-1.974101	-0.163838	-0.183328	0.083602	-0.578063	2.384751	-1.857249	-11.654697	-0.302338	-0.170791
-0.021690	0.116971	0.126281	0.984835	-0.081627	-0.216680	1.641276	-0.033315	0.152476	-0.078962	0.239374	-0.041617	0.033849	-0.056400	-0.982372	-0.213321	1.047640	0.059215	0.046382	-0.817193	3.625887	-1.851579	1.117321	-0.191480	0.096970	-0.257030	3.036588	-1.563148	-11.904034	-0.273783	-0.147231
-0.022905	0.116886	0.134140	0.983778	-0.054483	0.026116	1.590660	-0.037987	0.179938	-0.094755	0.264280	-0.043573	0.034940	-0.055827	-0.946782	-0.225631	0.928659	0.056794	0.045145	-0.467225	2.746215	-1.579306	2.490604	-0.195560	0.109111	0.057274	3.559022	-1.231014	-11.898142	-0.242140	-0.123641
-0.024005	0.117646	0.141158	0.982679	-0.027093	0.192369	1.426169	-0.039078	0.198577	-0.106748	0.303291	-0.045526	0.036122	-0.052394	-0.907432	-0.234453	0.812469	0.054704	0.044135	-0.109145	1.863860	-1.199292	3.901150	-0.195255	0.118273	0.343330	3.935003	-0.882182	-11.618991	-0.208990	-0.101034
-0.024773	0.119268	0.145931	0.981767	0.012262	0.352491	0.976908	-0.036797	0.208706	-0.114420	0.356213	-0.047437	0.037357	-0.046585	-0.865913	-0.239858	0.701892	0.052945	0.043334	0.228135	1.012849	-0.767179	5.292141	-0.191102	0.123453	0.580933	4.151926	-0.540543	-11.057694	-0.175923	-0.080118
-0.025241	0.121467	0.148691	0.981071	0.042676	0.456206	0.572983	-0.031652	0.210880	-0.117839	0.422318	-0.049281	0.038603	-0.039058	-0.823890	-0.242154	0.599712	0.051500	0.042722	0.514520	0.217419	-0.341919	6.610540	-0.184394	0.124560	0.752639	4.202261	-0.229544	-10.217992	-0.144438	-0.061236
