0.484849	0.128665	0.035171	-0.491005	-0.027770	0.026231	0.846126	0.072102	0.019525	-1.919565	0.094194	0.069139	-4.178047	-0.798389	0.035151	1.232714	-0.040783	0.088842	6.769758	-0.714121	-1.539602	0.392394	-0.205124	-0.144667
0.433351	0.117434	0.035054	-0.469477	-0.028297	0.027054	0.905628	0.061588	0.001610	-1.900488	0.091720	0.067366	-5.149822	-1.123012	-0.011722	2.152790	-0.052619	0.082333	5.950218	-1.051369	-1.791506	1.907700	-0.247436	-0.177350
0.373937	0.103461	0.034199	-0.440396	-0.028958	0.027803	0.956021	0.048414	-0.018484	-1.866562	0.088874	0.065321	-5.941441	-1.397365	-0.085478	2.908098	-0.066127	0.074814	5.039328	-1.317408	-2.009428	3.392554	-0.284556	-0.204445
0.308837	0.087386	0.032036	-0.405902	-0.029766	0.028474	0.996747	0.033407	-0.040348	-1.818324	0.085723	0.063075	-6.509934	-1.607450	-0.216338	3.449370	-0.080817	0.067184	4.072618	-1.500705	-2.186333	4.823884	-0.315132	-0.224661
0.240496	0.069919	0.027786	-0.368486	-0.030729	0.029078	1.027532	0.017444	-0.063515	-1.756509	0.082343	0.060703	-6.834085	-1.746748	-0.424973	3.741563	-0.096252	0.060392	3.078457	-1.596326	-2.316723	6.181493	-0.338029	-0.237132
0.171368	0.051775	0.020653	-0.330831	-0.031849	0.029633	1.048323	0.001400	-0.087471	-1.682044	0.078818	0.058288	-6.912843	-1.814405	-0.713292	3.765535	-0.112074	0.055449	2.079128	-1.604399	-2.395620	7.446514	-0.352486	-0.241579
0.103744	0.033654	0.010058	-0.295646	-0.033129	0.030167	1.059249	-0.013886	-0.111650	-1.596045	0.075236	0.055904	-6.762408	-1.812121	-1.059509	3.518551	-0.127970	0.053436	1.092577	-1.528563	-2.417894	8.599836	-0.358193	-0.238357
0.039639	0.016237	-0.004127	-0.265530	-0.034565	0.030720	1.060598	-0.027642	-0.135432	-1.499836	0.071683	0.053621	-6.410452	-1.741646	-1.418525	3.011512	-0.143587	0.055243	0.134892	-1.375674	-2.378151	9.620910	-0.355293	-0.228340
-0.019253	0.000198	-0.021417	-0.242884	-0.036150	0.031332	1.052827	-0.039204	-0.158149	-1.394965	0.068240	0.051493	-5.889226	-1.603867	-1.728991	2.264627	-0.158464	0.061243	-0.777086	-1.156208	-2.271708	10.487107	-0.344357	-0.212770
-0.071560	-0.013801	-0.040705	-0.229839	-0.037869	0.032043	1.036585	-0.048049	-0.179117	-1.283228	0.064976	0.049562	-5.230738	-1.399941	-1.928804	1.304513	-0.171988	0.071083	-1.624151	-0.884460	-2.096848	11.173726	-0.326314	-0.193096
-0.116217	-0.025143	-0.060446	-0.228201	-0.039703	0.032879	1.012738	-0.053830	-0.197690	-1.166681	0.061953	0.047854	-4.465727	-1.134184	-1.974101	0.163838	-0.183328	0.083602	-2.384751	-0.578063	-1.857249	11.654697	-0.302338	-0.170791
-0.152476	-0.033315	-0.078962	-0.239374	-0.041617	0.033849	0.982372	-0.056400	-0.213321	-1.047640	0.059215	0.046382	-3.625887	-0.817193	-1.851579	-1.117321	-0.191480	0.096970	-3.036588	-0.257030	-1.563148	11.904034	-0.273783	-0.147231
-0.179938	-0.037987	-0.094755	-0.264280	-0.043573	0.034940	0.946782	-0.055827	-0.225631	-0.928659	0.056794	0.045145	-2.746215	-0.467225	-1.579306	-2.490604	-0.195560	0.109111	-3.559022	0.057274	-1.231014	11.898142	-0.242140	-0.123641
-0.198577	-0.039078	-0.106748	-0.303291	-0.045526	0.036122	0.907432	-0.052394	-0.234453	-0.812469	0.054704	0.044135	-1.863860	-0.109145	-1.199292	-3.901150	-0.195255	0.118273	-3.935003	0.343330	-0.882182	11.618991	-0.208990	-0.101034
-0.208706	-0.036797	-0.114420	-0.356213	-0.047437	0.037357	0.865913	-0.046585	-0.239858	-0.701892	0.052945	0.043334	-1.012849	0.228135	-0.767179	-5.292141	-0.191102	0.123453	-4.151926	0.580933	-0.540543	11.057694	-0.175923	-0.080118
-0.210880	-0.031652	-0.117839	-0.422318	-0.049281	0.038603	0.823890	-0.039058	-0.242154	-0.599712	0.051500	0.042722	-0.217419	0.514520	-0.341919	-6.610540	-0.184394	0.124560	-4.202261	0.752639	-0.229544	10.217992	-0.144438	-0.061236
-0.205755	-0.024438	-0.117604	-0.500440	-0.051048	0.039825	0.783039	-0.030610	-0.241845	-0.508521	0.050342	0.042278	0.512513	0.721443	0.023480	-7.812184	-0.176765	0.122204	-4.085109	0.844859	0.030893	9.119117	-0.115832	-0.044372
-0.193939	-0.016189	-0.114709	-0.589086	-0.052745	0.040997	0.744957	-0.022124	-0.239572	-0.430551	0.049431	0.041986	1.181534	0.824896	0.289535	-8.864635	-0.169639	0.117261	-3.808144	0.848608	0.227252	7.797001	-0.091116	-0.029193
-0.175890	-0.008097	-0.110354	-0.686557	-0.054383	0.042102	0.711074	-0.014519	-0.236026	-0.367523	0.048721	0.041834	1.804936	0.809186	0.435503	-9.747111	-0.163821	0.110442	-3.388310	0.760482	0.354630	6.302772	-0.070969	-0.015162
